CID,Syn
11,"1,2-Dichloroethane 1000 microg/mL in Methanol"
11,10084-EP2270004A1
11,10084-EP2270005A1
11,10084-EP2270009A1
11,10084-EP2272509A1
11,10084-EP2272517A1
11,10084-EP2272537A2
11,10084-EP2272825A2
11,10084-EP2272838A1
11,10084-EP2272839A1
11,10084-EP2272840A1
11,10084-EP2275105A1
11,10084-EP2277865A1
11,10084-EP2281563A1
11,10084-EP2281818A1
11,10084-EP2284172A1
11,10084-EP2284174A1
11,10084-EP2287153A1
11,10084-EP2289890A1
11,10084-EP2289894A2
11,10084-EP2292628A2
11,10084-EP2295402A2
11,10084-EP2295410A1
11,10084-EP2295412A1
11,10084-EP2295413A1
11,10084-EP2295432A1
11,10084-EP2295439A1
11,10084-EP2298312A1
11,10084-EP2298743A1
11,10084-EP2298744A2
11,10084-EP2298752A1
11,10084-EP2298770A1
11,10084-EP2298776A1
11,10084-EP2301536A1
11,10084-EP2301538A1
11,10084-EP2302382A2
11,10084-EP2302383A2
11,10084-EP2305250A1
11,10084-EP2305643A1
11,10084-EP2305647A1
11,10084-EP2305648A1
11,10084-EP2305660A1
11,10084-EP2305682A1
11,10084-EP2305808A1
11,10084-EP2308844A2
11,10084-EP2308845A2
11,10084-EP2308846A2
11,10084-EP2308851A1
11,10084-EP2308861A1
11,10084-EP2308879A1
11,10084-EP2308880A1
11,10084-EP2308960A1
11,10084-EP2311455A1
11,10084-EP2311808A1
11,10084-EP2311825A1
11,10084-EP2311829A1
11,10084-EP2311840A1
11,10084-EP2316470A2
11,10084-EP2316831A1
11,10084-EP2316835A1
11,10084-EP2371811A2
11,10084-EP2374791A1
11,10084-EP2377849A2
11,10662-EP2281821A1
11,10662-EP2301544A1
11,10662-EP2316452A1
11,30216-EP2284169A1
11,30216-EP2287161A1
11,30216-EP2287162A1
11,30216-EP2295424A1
11,30216-EP2295429A1
11,30216-EP2308874A1
11,30216-EP2311464A1
11,38093-EP2269978A2
11,38093-EP2269985A2
11,38093-EP2269991A2
11,38093-EP2284150A2
11,38093-EP2284151A2
11,38093-EP2284152A2
11,38093-EP2284153A2
11,38093-EP2284155A2
11,38093-EP2284156A2
11,38093-EP2284164A2
11,38093-EP2287140A2
11,38093-EP2287148A2
11,38093-EP2287150A2
11,38093-EP2289871A1
11,38093-EP2295419A2
11,38093-EP2298776A1
11,38093-EP2305637A2
11,38093-EP2311796A1
11,38093-EP2311797A1
11,38093-EP2311798A1
11,38093-EP2311799A1
11,44969-EP2269977A2
11,44969-EP2277848A1
11,44969-EP2280006A1
11,44969-EP2280008A2
11,44969-EP2280012A2
11,44969-EP2289894A2
11,44969-EP2295410A1
11,44969-EP2295414A1
11,44969-EP2295426A1
11,44969-EP2295427A1
11,44969-EP2295432A1
11,44969-EP2298743A1
11,44969-EP2298770A1
11,44969-EP2299785A1
11,44969-EP2301922A1
11,44969-EP2301939A1
11,44969-EP2305648A1
11,44969-EP2305679A1
11,44969-EP2305682A1
11,44969-EP2305695A2
11,44969-EP2305696A2
11,44969-EP2305697A2
11,44969-EP2305698A2
11,44969-EP2306788A1
11,44969-EP2306789A1
11,44969-EP2308867A2
11,44969-EP2308870A2
11,44969-EP2308879A1
11,44969-EP2311818A1
11,44969-EP2311825A1
11,57205-EP2275422A1
11,57205-EP2277868A1
11,57205-EP2277869A1
11,57205-EP2277870A1
11,57205-EP2281861A2
11,57205-EP2295422A2
11,57205-EP2295436A1
11,57205-EP2298749A1
11,57205-EP2298769A1
11,57205-EP2308878A2
11,58409-EP2272825A2
11,58409-EP2277875A2
11,58409-EP2305682A1
11,58409-EP2308879A1
11,"1,2-Dichloroethane, SAJ first grade, >=99.0%"
11,122783-EP2280009A1
11,122783-EP2295053A1
11,218668-EP2377610A2
11,218668-EP2377611A2
11,300059X
11,C024565
11,Ethylene dichloride [UN1184] [Flammable liquid]
11,Q161480
11,"1,2-Dichloroethane, JIS special grade, >=99.5%"
11,Ethylene dichloride [UN1184]  [Flammable liquid]
11,I14-7134
11,J-503815
11,STANDARD 1-2-DICHLOROETHANE 107-06-2 1M
11,1 2-DICHLOROETHANE >/=99.5% (GC) ACS 1L
11,"1,2-Dichloroethane, anhydrous, ZerO2(TM), 99.8%"
11,"1,2-Dichloroethane, spectrophotometric grade, >=99%"
11,1 2-DICHLOROETHANE >/=99.5%(GC) ACS 2.5
11,"1,2-Dichloroet Hane 99.8% HPLC / spectroscopy 1ltr"
11,UNII-9D6S017631 component WSLDOOZREJYCGB-UHFFFAOYSA-N
11,"1,2-Dichloroethane (1,000 - <lt/> 10,000 microg/ml) in methanol"
11,29561-65-7
11,"1,2-Dichloroethane =99.5% (by GC), Puriss. p.a., Riedel-de Haentrade mark"
11,"1,2-Dichloroethane =99.9%, HiPerSolv CHROMANORM(R) for HPLC, VWR Chemicals BDH(R)"
11,"1,2-Dichloroethane, puriss., absolute, over molecular sieve (H2O <=0.005%), >=99.5% (GC)"
11,1082-63-9
11,1300-21-6
11,17060-07-0
11,52399-93-6
12,"1,2,3,5-Benzenetetrol"
12,"1,2,3,5-tetrahydroxybenzene"
12,"benzene-1,2,3,5-tetrol"
12,5-hydroxypyrogallol
12,N-Benzylglycineethylester
12,AC1Q79ZN
12,CID12
12,SCHEMBL67497
12,ethyl 2-(benzylamino)acetate
12,AC1L18A1
12,634-94-6
12,CHEBI:16746
12,DTXSID90212812
12,RDJUHLUBPADHNP-UHFFFAOYSA-N
12,KST-1B6889
12,C6-H6-O4
12,AR-1B5201
12,AKOS006312269
12,C03743
12,A8823
12,Q3302015
12,6436-90-4
13,"1,2,4-trichlorobenzene"
13,Trojchlorobenzen
13,Hostetex L-pec
13,"Benzene, 1,2,4-trichloro-"
13,unsym-Trichlorobenzene
13,120-82-1
13,as-trichlorobenzene
13,"1,2,4-Trichlorbenzol"
13,Trichlorobenzol
13,Trichlorobenzene A
13,"1,2,4-Trichlorobenzol"
13,"1,3,4-Trichlorobenzene"
13,Hipochem GM
13,"1,2,5-Trichlorobenzene"
13,"1,2,4-trichloro-benzene"
13,Clc1cc(Cl)ccc1Cl
13,Trojchlorobenzen [Polish]
13,"1,4-Trichlorobenzol"
13,"1,4-Trichlorobenzene"
13,"1,2,4-Triklorbenzen"
13,TCB (CHRIS Code)
13,"1,2,4-triclorobenzene"
13,"1,2,4-Triclorobenceno"
13,UNII-05IQ959M1N
13,"1,2,4 trichlorobenzene"
13,"Benzene,2,4-trichloro-"
13,"1, 2, 4-Trichlorobenzene"
13,CCRIS 5945
13,ACMC-1B7LJ
13,DSSTox_CID_1965
13,"Trichloro-1,2,4 benzne"
13,WLN: GR BG DG
13,"1,2, 4-Trichlorobenzene"
13,bmse000841
13,C6H3Cl3
13,UN 2321 (Related)
13,HSDB 1105
13,"2,4-dichlorophenyl chloride"
13,"1,2,4-Trichloro- benzene"
13,CID13
13,DSSTox_RID_76431
13,"Trichlorobenzene, 1,2,4-"
13,DSSTox_GSID_21965
13,SCHEMBL22730
13,ghl.PD_Mitscher_leg0.137
13,"Benceno, 1,2,4-tricloro-"
13,CHEBI:28222
13,KSC356O4N
13,MLS001050173
13,BIDD:ER0328
13,NSC 406697
13,"Trichlorobenzene , 1,2,4-"
13,C6-H3-Cl3
13,EINECS 204-428-0
13,"1,2,4-TCB"
13,PBKONEOXTCPAFI-UHFFFAOYSA-N
13,05IQ959M1N
13,AC1L18A4
13,AC1Q3M91
13,CHEMBL296348
13,DTXSID0021965
13,CTK2F6746
13,124-TCB
13,124-TRICHLOROBENZENE 1L
13,124-TRICHLOROBENZENE 4L
13,BRN 0956819
13,MFCD00000547
13,KST-1B0084
13,ZINC388208
13,AMY40773
13,KS-00000V4L
13,"1,2,4-TRICHLOROBENZENE 4L"
13,AI3-07775
13,Tox21_201311
13,Tox21_300563
13,124-TRICHLOROBENZENE 250ML
13,ANW-17536
13,AR-1B5409
13,c0465
13,LS-638
13,NA2321
13,NSC406697
13,SBB060225
13,STL481897
13,UN2321
13,AKOS000120900
13,MCULE-2714956388
13,NE10031
13,NSC-406697
13,RP24261
13,RTR-032477
13,TRA0044002
13,NCGC00090833-01
13,NCGC00090833-02
13,NCGC00090833-03
13,NCGC00090833-04
13,NCGC00254336-01
13,NCGC00258863-01
13,AJ-20490
13,AN-43364
13,CAS-120-82-1
13,S697
13,SMR001216523
13,ZB011358
13,"Benzene, 1,2,4-trichloro-, radical ion(1-)"
13,EC 204-428-0
13,"1,2,4-TRICHLOROBENZENE 3800ML."
13,"1,2,4-Trichlorobenzene, 99% - 1L 1l"
13,TR-032477
13,"1,2,4-Trichlorobenzene, anhydrous, >=99%"
13,"BDH 1,2,4-TRICHLOROBENZINE HPLC 4L"
13,FT-0606243
13,FT-0606251
13,NS00001861
13,ST50406605
13,T0376
13,"1,2,4-Trichlorobenzene, for HPLC, >=99%"
13,"1,2,4-Trichlorobenzene, for synthesis, 99%"
13,4-05-00-00664 (Beilstein Handbook Reference)
13,"1,2,4-Trichlorobenzene =99%, Reagent Grade"
13,C06594
13,"1,2,4-Trichlorobenzene 98% for synthesis 1ltr"
13,"1,2,4-Trichlorobenzene 100 microg/mL in Hexane"
13,"1,2,4-Trichlorobenzene, ReagentPlus(R), >=99%"
13,"1,2,4-Trichlorobenzene, Spectrophotometric Grade"
13,"Benzene,1,2,4-trichloro-,radical ion(1-)(9ci)"
13,C009947
13,STANDARD SV 1-2-4-TRICHLOROBENZENE 1 ML
13,1 2 4-TRICHLOROBENZENE 99% REAGENT 2.5L
13,1 2 4-TRICHLOROBENZENE CHROMASOLV 99% 1L
13,"1,2,4-Trichlorobenzene =99% for spectrophotometry"
13,I01-4410
13,J-503791
13,Q1876830
13,"1,2,4-Trichlorobenzene 10 microg/mL in Cyclohexane"
13,"1,2,4-Trichlorobenzene 5000 microg/mL in Methanol"
13,"1,2,4-Trichlorobenzene, Spectrophotometric, 99% 250ml"
13,"1,2,4-Trichlorobenzene, UV HPLC spectroscopic, 99.5%"
13,63697-18-7
13,F0001-0333
13,Z1262395981
13,"1,2,4-Trichlorobenzene, PESTANAL(R), analytical standard"
13,UNII-5K7N3LID79 component PBKONEOXTCPAFI-UHFFFAOYSA-N
13,"1,2,4-Trichlorobenzene, 99%, SuperDry, water</=20 ppm, J"
13,InChI=1/C6H3Cl3/c7-4-1-2-5(8)6(9)3-4/h1-3
13,"1,2,4-Trichlorobenzene, certified reference material, TraceCERT(R)"
13,"1,2,4-Trichlorobenzene (100 - <lt/> 1,000 microg/ml) in n-hexane"
13,12214-13-0
13,"1,2,4-Trichlorobenzene =99%, CHROMASOLVtrade mark for HPLC, Riedel-de Haentrade mark"
13,"1,2,4-Trichlorobenzene =99.0%, HiPerSolv CHROMANORM(R) for HPLC, VWR Chemicals BDH(R)"
13,"1,2,4-Trichlorobenzene =98.0%, B&J Brandtrade mark for GPC (Gel permeation chromatography), for gas chromatography, for spectrophotometry, Burdick & Jacksontrade mark"
13,TCB
14,15-Ketoprostaglandin E
14,15-Ketoprostaglandin E1
14,15-keto Prostaglandin E1
14,CID14
14,AC1L18A7
14,FT-0670654
14,7-[3-hydroxy-5-oxo-2-(3-oxooct-1-enyl)cyclopentyl]heptanoic acid
14,22973-19-9
14,"7-[(1R,2R,3R)-3-hydroxy-5-oxo-2-[(E)-3-oxooct-1-enyl]cyclopentyl]heptanoic acid"
15,Androstanolone
15,Anaprotin
15,Anaboleen
15,Anabolex
15,Andractim
15,Androlone
15,Proteina
15,Stanaprol
15,STANOLONE
15,Neodrol
15,Protona
15,Cristerona MB
15,dihydrotestosterone
15,4-Dihydrotestosterone
15,5a-Dihydrotestosterone
15,17-Hydroxyandrostan-3-one
15,5beta-Dihydrotestosterone
15,5alpha dihydrotestosterone
15,5.alpha.-Dihydrotestosterone
15,5alpha-Dihydrotestosterone
15,5-beta-Dihydrotestosterone
15,Androstan-17b-ol-3-one
15,5.beta.-Dihydrotestosterone
15,AC1L18AA
15,Androstan-17beta-ol-3-one
15,CID15
15,Oprea1_456186
15,5B-DIHYDROTESTOSTERONE
15,17beta-Hydroxyandrostan-3-one
15,SCHEMBL9340073
15,Etiocholan-17.beta.-ol-3-one
15,NVKAWKQGWWIWPM-UHFFFAOYSA-N
15,17.beta.-Hydroxyetiocholan-3-one
15,BCP22808
15,NSC15460
15,NSC61692
15,BBL028114
15,NSC-15460
15,NSC-61692
15,STK366316
15,(17beta)-17-Hydroxyandrostan-3-one
15,AKOS002232213
15,AKOS016303784
15,17beta-Hydroxy-5alpha-androstan-3-one
15,MCULE-4205911962
15,"(5a,17b)-17-Hydroxyandrostan-3-one"
15,17beta-Hydroxy-5alpha-androstane-3-one
15,5.beta.-Androstan-17.beta.-ol-3-one
15,5.alpha.-Androstan-17.beta.-ol-3-one
15,NCGC00249620-01
15,VS-08671
15,"5.beta.,17.beta.-Hydroxyandrostan-3-one"
15,521-18-6
15,"Androstan-3-one, (5.beta.,17.beta.)-"
15,"(5alpha,17beta)-17-hydroxyandrostan-3-one"
15,FT-0662160
15,NS00077160
15,"5.beta.-Androstan-3-one, 17.beta.-hydroxy-"
15,AB00987792-01
15,I06-0170
15,5-beta-Dihydrotestostern (Etiocholan-17beta-ol-3-one)
15,"Androstan-3-one, 17-hydroxy-, (5.alpha.,17.beta.)-"
15,"1-hydroxy-9a,11a-dimethyl-hexadecahydro-1H-cyclopenta[a]phenanthren-7-one"
15,571-22-2
15,"17-hydroxy-10,13-dimethyl-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-one"
15,Andractim pound>> LG 152 pound>>LG-152 pound>> LG152 pound>> Stanolone pound>> Dihydrotestosterone pound>> Dihydrotestosterone propionate
16,"1,8-diazacyclotetradecane-2,9-dione"
16,nylon cyclic dimer
16,nylon oligomer
16,nylon dimer
16,nylon 6 dimer
16,nylon 6 oligomer
16,polyamide 6 dimer
16,nylon 6 cyclic dimer
16,Nylon-6 cyclic oligomer
16,UNII-LIJ968E05S
16,6-Aminohexanoate Cyclic Dimer
16,6-aminohexanoate oligomer
16,polyamide 6 cyclic dimer
16,6-aminohexanoic acid dimer
16,AC1L18AD
16,AC1Q6GX7
16,Cyclic Dimer of Caprolactam
16,LIJ968E05S
16,CID16
16,6-aminohexanoic acid oligomer
16,56403-09-9
16,CAS_16
16,NSC_16
16,6-Aminohexanoate cyclic oligomer
16,"ADTN, (+)"
16,BDBM81871
16,CHEBI:16968
16,CTK1H4309
16,6-aminohexanoic acid cyclic dimer
16,DTXSID90204974
16,CHEBI:133923
16,HERSSAVMHCMYSQ-UHFFFAOYSA-N
16,"7,14-Diazacyclotetradecane-1,8-dione"
16,ZINC3869184
16,6-aminohexanoic acid cyclic oligomer
16,6-Aminohexanoic Acid Cyclized Dimer
16,AR-1K8244
16,c1002
16,AKOS016027661
16,C12-H22-N2-O2
16,MCULE-9751173876
16,"polyamide 6 oligomer, polyamide oligomer"
16,NS00010779
16,"1,8 - Diazacyclotetradecane - 2,9 - dione"
16,C04277
16,C20990
16,Q27102157
16,5776-79-4
16,"6-Aminohexanoate Cyclic Dimer; 1,8-Diaza-2,9-diketocyclotetradecane; (1,8-diazacyclotetradecane-2,9-dione)"
16,6282-98-0
16,ACD
17,dihydrodipicolinate
17,"2,3-dihydrodipicolinate"
17,"2,3-dihydropyridine-2,6-dicarboxylic acid"
17,"2,3-di-H-dipicolinate"
17,Dihydrodipicolinic acid
17,"2,3-dihydrodipicolinic acid"
17,"L-2,3-Dihydrodipicolinate"
17,AC1L18AG
17,AC1Q5QG5
17,CID17
17,SCHEMBL346874
17,CHEBI:48052
17,CTK0H6641
17,DTXSID50274254
17,UWOCFOFVIBZJGH-UHFFFAOYSA-N
17,AR-1D2561
17,16052-12-3
17,"2,6-Pyridinedicarboxylicacid, 2,3-dihydro-"
17,"2,6-Pyridinedicarboxylic acid, 2,3-dihydro-"
17,Q27120920
17,16358-36-4
18,Diketogulonic acid
18,"2,3-diketogulonate"
18,"2,3-dioxo-L-gulonic"
18,"2,3-diketo-L-gulonate"
18,AC1L18AJ
18,CID18
18,"2,3-Diketo-L-gulonic acid"
18,"2,3-dioxo-L-gulonate(1-)"
18,"2,3-DIKETOGULONIC ACID"
18,SCHEMBL13859611
18,"2,3-dioxo-L-Gulonic acid(1-)"
18,"4,5,6-trihydroxy-2,3-dioxohexanoic acid"
19,"2,3-Dihydroxybenzoic acid"
19,Pyrocatechuic acid
19,o-Pyrocatechuic acid
19,303-38-8
19,2-Pyrocatechuic acid
19,Resorcylic acid
19,3-Hydroxysalicylic acid
19,DOBK
19,DHBA
19,dihydroxybenzoic acid
19,Catecholcarboxylic acid
19,"2,3-dihydroxybenzoate"
19,Pyrocatechuate
19,Cronidipine
19,Hypogallic acid
19,o-Pyrocatechuate
19,"2,3-Dihydroxybenzoicacid"
19,2-pyrocatechuate
19,"Benzoic acid, 2,3-dihydroxy-"
19,3-Carboxycatechol
19,Catecholcarboxylate
19,3-Hydroxysalicylate
19,"Benzoic acid, dihydroxy-"
19,"2,3 DHB"
19,Catechol-3-carboxylic acid
19,PubChem3119
19,1l6m
19,"2,3-DIHYDROXY-BENZOIC ACID"
19,3tf6
19,3u0d
19,ACMC-1CMFI
19,UNII-70D5FBB392
19,"2,3-dihydroxy benzoic acid"
19,Spectrum2_001086
19,Spectrum3_001819
19,"Benzoic acid,3-dihydroxy-"
19,AC1L18AM
19,"2,3 Dihydroxy-benzoic acid"
19,"2,3-Dihydroxybenzoate, IV"
19,"3-Carboxybenzene-1,2-diol"
19,CHEMBL1432
19,CID19
19,MFCD00002446
19,NSC 27435
19,SCHEMBL37458
19,BSPBio_003437
19,CHEBI:18026
19,KSC223E3B
19,MLS001066375
19,"2,3-DIHDROXYBENZOIC ACID"
19,"Benzoicacid, 2,3-dihydroxy-"
19,EINECS 206-139-5
19,SPBio_001132
19,GLDQAMYCGOIJDV-UHFFFAOYSA-N
19,"o-Pyrocatechuic acid (6CI,8CI)"
19,Pyrocatechol-3-carboxylic Acid
19,70D5FBB392
19,AC1Q72H6
19,C7H6O4
19,Jsp005721
19,"ferri-2,3-dihydroxybenzoic acid"
19,BDBM92456
19,CTK1C3230
19,ERK5-4H19
19,KBio3_002940
19,KS-00000CEB
19,BRN 2209117
19,DTXSID70858712
19,"2-pyrocatechuic acid, sodium salt"
19,"2,3-Dihydroxybenzoic acid, 99%"
19,HMS2231J14
19,HMS3369A12
19,KUC106698N
19,ZINC388166
19,ACN-S002780
19,ACT00443
19,AMY17988
19,C7-H6-O4
19,HY-Y0202
19,NSC27435
19,"2,3-dihydroxybenzoicacid (2,3-DHBA)"
19,ANW-26840
19,c0054
19,CCG-40337
19,NSC-27435
19,SBB008367
19,AKOS009156763
19,AC-2985
19,CS-W019844
19,DB01672
19,FR-1294
19,LS10681
19,MCULE-5691151631
19,PS-3013
19,RP21804
19,RTR-036418
19,SDCCGMLS-0066859.P001
19,TRA0067596
19,NCGC00178064-01
19,AJ-20465
19,AK-24541
19,AN-13440
19,BP-12659
19,BR-59530
19,KSC-11-207-9
19,LS-37057
19,SC-03276
19,SMR000471836
19,SY003494
19,AB0008295
19,DB-027090
19,ST2409044
19,TR-036418
19,FT-0609669
19,NS00009040
19,S4946
19,ST45028975
19,4-10-00-01414 (Beilstein Handbook Reference)
19,"2,3-Dihydroxybenzoic acid, 99% - 25G 25g"
19,C00196
19,M-3134
19,303D388
19,A820329
19,C009135
19,SR-01000761414
19,27138-57-4
19,I01-2754
19,Q-200170
19,Q2823200
19,SR-01000761414-2
19,Z1741977971
19,"2,3-Dihydroxybenzoic acid;Catecholcarboxylic acid;NSC 27435"
19,FF124556-A828-490B-B324-9AE859B695FA
19,dbh
19,"InChI=1/C7H6O4/c8-5-3-1-2-4(6(5)9)7(10)11/h1-3,8-9H,(H,10,11"
20,Hydrocaffeic acid
20,"2,3-Dhppa"
20,Dihydrocaffeic acid
20,"3-(2,3-dihydroxyphenyl)propanoic acid"
20,UNII-PUH669YNEK
20,"2,3-Dihydroxyphenylpropionic acid"
20,3-Hydroxymelilotsaure
20,PUH669YNEK
20,"2,3-Dihydroxy-benzenepropanoic acid"
20,3714-73-6
20,AC1Q5VWF
20,"3,4-Dihydroxyhydrocinnamic acid"
20,"Benzenepropanoic acid, 2,3-dihydroxy-"
20,"2,3-Dihydroxyphenylpropanoate"
20,AC1L18AP
20,CID20
20,SCHEMBL244943
20,"2,3-DHP"
20,"2,3-dihyrroxybenzenepropanoic acid"
20,CHEBI:18136
20,CTK4H7809
20,DTXSID70958342
20,"3,4-Dihydroxyphenylpropionic acid"
20,"Benzenepropanoic acid,2,3-dihydroxy-"
20,"3,4-Dihydroxybenzenepropanoic acid"
20,ZINC901909
20,"3-(2,3-Dihydroxyphenyl)propanoate"
20,"3-(2,3-dihydroxyphenyl)propionic acid"
20,"2,3-dihydroxy-beta-phenylpropionic acid"
20,EINECS 214-083-8
20,"Hydrocinnamic acid, 3,4-dihydroxy-"
20,AR-1H8689
20,C9-H10-O4
20,AKOS024162368
20,"3-(3,4-Dihydroxyphenyl)propionic acid"
20,ACN-031353
20,"Benzenepropanoic acid, 3,4-dihydroxy-"
20,NSC 407275
20,NSC 624007
20,BRN 2213449
20,LS-77169
20,SC-51737
20,TX-011830
20,FT-0667093
20,C04044
20,C78169
20,Q27102847
20,38953-18-3
21,Acetohydroxybutyrate
21,AAAHB
21,2-Aceto-2-hydroxybutanoate
21,2-Aceto-2-hydroxybutyrate
21,alpha-aceto-alpha-hydroxybutyrate
21,Acetohydroxybutyric acid
21,AC1L18AS
21,AC1Q5C5C
21,CID21
21,SCHEMBL42929
21,alpha-Acetohydroxybutyric acid
21,2-ethyl-2-hydroxy-3-oxobutanoic acid
21,CHEBI:982
21,2-Aceto-2-hydroxybutyric acid
21,"Butanoic acid, 2-ethyl-2-hydroxy-3-oxo-"
21,CTK4G7119
21,2-ethyl-2-hydroxy-3-oxo-butanoic acid
21,AR-1I1070
21,C6-H10-O4
21,LMFA01050501
21,AKOS006380539
21,2-hydroxy-2-ethyl-3-keto-butanoic acid
21,"Butanoic acid, 2-ethyl-2-hydroxy-3-oxo"
21,"Butanoic acid,2-ethyl-2-hydroxy-3-oxo-"
21,3142-65-2
21,C00659
21,"Butanoic acid, 2-ethyl-2-hydroxy-3-oxo- (9CI)"
21,"butanoic acid, 2-ethyl-2-hydroxy-3-oxo-, (2S)-"
21,Q27105388
21,"Acetoacetic acid, 2-ethyl-2-hydroxy- (6CI,7CI,8CI)"
21,32792-63-5
22,2-Acetolactate
22,Acetyllactic acid
22,Acetolactic acid
22,2-acetyllactic acid
22,alpha-acetyllactic acid
22,2-hydroxy-2-methyl-3-oxobutanoic acid
22,AC1L18AV
22,AC1Q5CB8
22,CID22
22,SCHEMBL61227
22,BDBM82146
22,CHEBI:16444
22,CTK5H0557
22,AR-1H6480
22,LMFA01050472
22,2-Hydroxy-2-methyl-3-oxobutanoicacid
22,918-44-5
22,AKOS006380884
22,"Butanoic acid, 2-hydroxy-2-methyl-3-oxo-"
22,"Butanoicacid,2-hydroxy-2-methyl-3-oxo-"
22,FT-0612527
22,C00900
22,2-HYDROXY-2-METHYL-3-OXO-BUTANOIC ACID
22,Q27101908
22,97727-47-4
23,AC1L18AY
23,CID23
23,SCHEMBL188166
23,CTK4D2219
23,CTK7H7761
23,DTXSID10274255
23,2-amino-3-(3-oxoprop-1-enyl)but-2-enedioic acid
23,C04409
23,2-amino-3-(3-oxoprop-1-en-1-yl)but-2-enedioic acid
23,"1-amino-4-formyl-1,3-butadiene-1,2-dicarboxylic acid"
23,16597-58-3
23,"2-Butenedioic acid,2-amino-3-(3-oxo-1-propen-1-yl)-"
24,CID24
24,AC1L18B1
24,CTK8A1428
24,2-AMINO-4-OXO-4-ALPHA-HYDROXY-
24,"2-amino-5,6,7,8-tetrahydroxy-6-(1,2,3-trihydroxypropyl)-3,4a,7,8a-tetrahydropteridin-4-one"
24,"2-amino-5,6,7,8-tetrahydroxy-6-(1,2,3-trihydroxypropyl)-4a,5,6,7,8,8a-hexahydropteridin-4(3h)-one"
26,CID26
26,AC1L18B7
26,CTK7H5397
26,2-AMINO-ETCETERA-DIHYDROXYPTERIDINE
26,"1-(2-amino-7,8-dihydroxy-4-oxo-3,4,4a,7,8,8a-hexahydropteridin-6-yl)propane-1,2-dione"
26,"1-(2-amino-7,8-dihydroxy-4-oxo-3,4a,7,8a-tetrahydropteridin-6-yl)propane-1,2-dione"
28,2-Aminomuconic acid
28,"2-aminohexa-2,4-dienedioic acid"
28,AC1L18BD
28,CID28
28,SCHEMBL28815
28,"2,4-Hexadienedioicacid, 2-amino-"
28,CTK1D5195
28,DTXSID70274256
28,Q42403262
28,4548-99-6
29,3-oxoalanine
29,2-Formylglycine
29,alanon
29,glycal
29,a-Formylglycine
29,C-formylglycine
29,alpha-formylglycine
29,FGly
29,C(alpha)-formylglycine
29,2-amino-3-oxopropanoic acid
29,3-oxo-(9CI)-Alanine
29,2-amino-3-oxo-Propanoate
29,AC1L18BG
29,CID29
29,2-amino-3-oxopropionic acid
29,SCHEMBL25955
29,2-Ammoniomalonate semialdehyde
29,2-amino-3-oxo-Propanoic acid
29,amino-(8CI)Malonaldehydic acid
29,CHEBI:17740
29,CTK7H7668
29,Q27102573
29,5735-66-0
30,ACMC-1CLTS
30,2-aminomuconate semialdehyde
30,AC1L18BJ
30,CID30
30,SCHEMBL637960
30,CTK0B1579
30,DTXSID80947404
30,"2-amino-6-oxohexa-2,4-dienoic acid"
30,"2,4-Hexadienoic acid, 2-amino-6-oxo-"
30,150994-59-5
30,245128-91-0
31,AC1L18BM
31,CID31
31,SCHEMBL21410636
31,CHEBI:17764
31,CTK8A1456
31,2-C-Methylerythritol 4-phosphate
31,2-C-Methyl-D-erythritol 4-phosphate
31,FT-0671756
31,"2,3,4-trihydroxy-3-methylbutyl dihydrogen phosphate"
31,"(2,3,4-trihydroxy-3-methylbutyl) dihydrogen phosphate"
31,206440-72-4
32,AC1L18BP
32,CID32
32,CTK5B0559
32,"buta-1,3-diene-1,1,4-tricarboxylic acid"
32,C03666
32,59826-67-4
33,CHLOROACETALDEHYDE
33,2-chloroacetaldehyde
33,Chloroethanal
33,2-Chloroethanal
33,Chloroaldehyde
33,"Acetaldehyde, chloro-"
33,Monochloroacetaldehyde
33,2-Chloro-1-ethanal
33,Kloracetaldehyd
33,Chloraldehyd
33,chloracetaldehyde
33,chloroactaldehyde
33,chloro-acetaldehyde
33,Cloroacetaldehido
33,Chloroacetalaldehyde
33,Chloroacetaldehyde monomer
33,"Acetaldehyde, 2-chloro-"
33,107-20-0
33,chloroacetoaldehyde
33,RCRA waste number P023
33,chloro acetaldehyde
33,"Aldehyde, chloro-"
33,CH2ClCHO
33,Aldhyde chloroactique
33,alpha-chloroacetaldehyde
33,ClCH2CHO
33,2-Chloro-Acetaldehyde
33,UNII-CF069F5D9C
33,CHO (CHRIS Code)
33,RCRA waste no. P023
33,CCRIS 856
33,chloroacetaldehyde (CAA)
33,Chloroacetaldehyde hydrate
33,DSSTox_CID_292
33,HSDB 2521
33,AC1L18BS
33,AC1Q3TZ5
33,AC1Q3TZ6
33,CF069F5D9C
33,CID33
33,DSSTox_RID_75492
33,DSSTox_GSID_20292
33,C2-H3-Cl-O
33,CHEBI:27871
33,EINECS 203-472-8
33,QSKPIOLLBIHNAC-UHFFFAOYSA-N
33,UN2232
33,CHEMBL506976
33,Jsp000644
33,DTXSID4020292
33,CTK0H6966
33,BRN 1071226
33,MFCD00006992
33,KS-000000EP
33,STR01221
33,ZINC8220699
33,Tox21_301152
33,ANW-56409
33,AR-1I2044
33,c0003
33,LS-435
33,NA2232
33,STL264246
33,AKOS000118948
33,2-Chloroethanal [UN2232] [Poison]
33,Chloroacetaldehyde (~45per cent in water)
33,MCULE-7307216184
